X00005, h00005, X0001, h0001, X0005, h0005, X0010, h0010, X0015, h0015, X00153, h00153, X003, h003, X005, h005, X01, h01, X05, h05
5,878, -6,1696, 6,353, -10,1624, , , 7,127, -8,3656, , , , , , , , , 6,811, 5,664, , 
5,976, -6,58175, 6,459, -14,0378, , , 7,245, -6,9742, , , , , , , , , 6,924, 4,9916, , 
6,074, -7,99067, 6,565, -16,606, , , 7,364, -5,4252, , , , , , , , , 7,038, 4,4898, , 
, , 6,67, -15,5088, , , 7,483, -5,6948, , , , , , , , , 7,151, 5,7218, , 
, , 6,776, -13,6158, , , 7,602, -5,5525, , , , , , , , , 7,265, 5,9014, , 
, , 6,882, -9,7672, , , 7,72, -2,72533, , , , , , , , , 7,378, 6,6496, , 
, , 6,988, -5,0898, , , , , , , , , , , , , 7,492, 7,0282, , 
, , 7,094, -3,1112, , , , , , , , , , , , , 7,606, 7,549, , 
, , 7,2, -2,1282, , , , , , , , , , , , , 7,719, 6,9898, , 
, , 7,306, -2,3954, , , , , , , , , , , , , 7,833, 7,71, , 
, , 7,412, -4,9926, , , , , , , , , , , , , 7,946, 7,947, , 
, , 7,517, -5,6286, , , , , , , , , , , , , 8,06, 8,2404, , 
, , 7,623, -3,7966, , , , , , , , , , , , , 8,173, 7,965, , 
, , 7,729, -5,336, , , , , , , , , , , , , 8,287, 7,2632, , 
, , 7,835, -4,132, , , , , , , , , , , , , 8,4, 6,1924, , 
, , , , , , , , , , , , , , , , 8,514, 5,1784, , 
, , , , , , , , , , , , , , , , 8,627, 4,3354, , 
, , , , , , , , , , , , , , , , 8,741, 3,72, , 
, , , , , , , , , , , , , , , , 8,854, 2,7914, , 
, , , , , , , , , , , , , , , , 8,968, 1,665, , 
, , , , , , , , , , , , , , , , 9,081, 1,037, , 
, , , , , , , , , , , , , , , , 9,195, 0,25367, , 
